name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hbb-bt,264.9553379101536,-0.817023043036578,1.4490995936452613,-0.563814279307972,,
Adam33,39.56032267506701,-1.11679592284093,0.5688334744840626,-1.963309075391308,0.04961027156741929,0.14029126638168488
Chac1,82.61897665935166,0.47947940124787136,0.5743495834499824,0.8348215356364528,0.4038181985198662,0.5861970537365184
Atrn,877.5460655310204,-0.07355326089434662,0.20988422239035695,-0.35044683233762697,0.7260033848378403,0.8381439984413857
Spint1,18.42198142358972,0.3771439868787196,0.6909265409598564,0.5458525103910172,0.5851673245897894,0.7365020375960223
Dll4,35.26233277541649,0.26526352245146695,0.43645090290812244,0.6077740260908746,0.5433373583779852,0.7060464377582418
Zfp992,112.04692461869045,-3.839114578839217,1.0284702193891304,-3.7328398104900846,0.0001893330135290838,0.0020684326789412147
Vsig10l,16.710109017421914,0.03808461722842469,0.6047020407953865,0.06298079824293401,0.9497817947434544,0.9724654334747485
Ang,3791.4493698402157,0.7280113591220747,0.43306509969165896,1.681066794900851,0.09274994119448658,0.21707346505747785
Sptlc1,362.86505280866777,0.2726049068975259,0.2128537149498112,1.2807148184461026,0.20029385293195856,0.3699933168055618
Tex264,1120.438822012936,-0.6147024254562148,0.22047879897012523,-2.788034170757192,0.005302895008589301,0.027332922533296156
Bmp5,31.375272055202345,2.993363010297964,0.6468278026554917,4.627758729617046,3.696442895071364e-06,9.355739878039662e-05
Gm37824,21.370853423484505,-0.24047304716213447,0.5569600310000431,-0.431759971591419,0.6659158749603836,0.7962439999396844
Gm37827,2.354785095255434,0.4617542850656683,2.6702946215270913,0.1729225986313075,0.8627122680994479,
Ighv8-8,2.588218498426089,4.967016132700232,2.3694071519710778,2.09631178354815,0.03605454212362628,
Gm37829,6.354415172564447,-0.42327350344723225,0.8253435574647863,-0.5128452262320972,0.6080595907168608,0.7538753430967287
Cbln3,14.61585596873136,-0.5535960681192611,0.6864480704005305,-0.8064645994215519,0.41997501200037735,0.6009430557987774
Wdfy1,189.6937950527647,-1.1203734402526293,0.38927194741612686,-2.8781252995221975,0.004000462092103827,0.022137437436435318
2510009E07Rik,83.27421765170624,1.1507466850669044,0.2714911905725989,4.238615192779839,2.249027753199487e-05,0.00038360171049127385
Gm10557,24.256701711440623,0.7140958163049275,0.4542142921925541,1.5721562015538744,0.11591433014419551,0.25425831834642404
Mccc1,497.2469233710305,-0.42454912729291033,0.22912704783440996,-1.8528983431049655,0.06389693065196121,0.16776104517636883
Gpr135,35.592671530001724,-1.135088716636943,0.3786186082832631,-2.99797392891933,0.002717809219201724,0.016466536047422275
Mrps12,345.7468416515065,0.4259306950852289,0.2859857229044361,1.48934251248464,0.13639719833162917,0.2851635672516883
Lyz1,4.338671410578262,-2.6902812467554065,1.4124275021598358,-1.904721653069995,0.05681626279453114,0.15459858527940287
Lyz2,1307.3530750939299,2.5532638302011015,0.48087817231450414,5.309585623136196,1.0987475654274816e-07,5.498060768378434e-06
BC049762,8.069023742354274,-1.2531937034933736,0.905539112830838,-1.38392001597338,0.16638294714079616,0.3257647901555909
Tomm7,422.51062962663156,-1.0741555051532534,0.2603508140661749,-4.125800447392605,3.6944751552628444e-05,0.0005666842192926788
Rint1,171.69230706627096,0.05029855207064452,0.29069379218646463,0.1730293299087057,0.8626283733899589,0.9235901183250762
Nmnat1,219.60187007830862,-1.2254125539184904,0.2762487516615848,-4.435902593397661,9.168730258073505e-06,0.00018909886648475383
Lzic,72.46771487576694,0.11420493070320133,0.2989609201778788,0.3820062188571353,0.7024567518502829,0.8221970126435493
Mtor,667.3399093685194,0.05620500732997958,0.20659168961659133,0.27205841355133464,0.7855771050279468,0.8766787973309554
Fam126a,158.0877257614758,1.2239369905499944,0.3067592729278687,3.9898940262444507,6.610282260500691e-05,0.0008912202107752787
Rhoj,35.549895757350576,0.9934493727679659,0.4993303376390977,1.989563417005926,0.046639049420775756,0.13442968314634177
